"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Curb","18/09/2020","6BSD-A0530","Under Construction",115.99879,-31.864833
"Fibre to the Curb","30/06/2020","6BSD-A0838","In Service",115.981566,-31.850492
"Fibre to the Curb","26/10/2018","6CNV-A0012","In Service",116.030773,-32.075493
"Fibre to the Curb","31/05/2019","6CNV-A0049","In Service",115.927011,-32.058273
"Fibre to the Curb","31/05/2019","6CNV-A0059","In Service",115.917079,-32.062599
"Fibre to the Curb","31/05/2019","6CNV-A0068","In Service",115.925344,-32.064805
"Fibre to the Curb","26/10/2018","6CNV-A0070","In Service",115.997314,-32.08495
"Fibre to the Curb","21/06/2019","6CNV-A0077","In Service",115.992917,-32.065465
"Fibre to the Curb","26/10/2018","6CNV-A0090","In Service",116.002646,-32.067564
"Fibre to the Curb","21/06/2019","6CNV-A0096","In Service",115.985981,-32.072414
"Fibre to the Curb","31/05/2019","6CNV-A0101","In Service",115.974035,-32.078097
"Fibre to the Curb","21/06/2019","6CNV-A0106","In Service",115.97772,-32.073271
"Fibre to the Curb","21/06/2019","6CNV-A0107","In Service",115.9912,-32.072907
"Fibre to the Curb","15/06/2018","6CNV-A0108","In Service",115.916586,-32.073778
"Fibre to the Curb","26/10/2018","6CNV-A0109","In Service",115.998771,-32.073952
"Fibre to the Curb","21/06/2019","6CNV-A0110","In Service",115.980364,-32.071418
"Fibre to the Curb","31/05/2019","6CNV-A0113","In Service",115.973227,-32.073595
"Fibre to the Curb","29/06/2018","6CNV-A0125","In Service",115.912452,-32.098466
"Fibre to the Curb","21/06/2019","6CNV-A0127","In Service",115.988282,-32.067787
"Fibre to the Curb","31/05/2019","6CNV-A0131","In Service",115.919363,-32.059523
"Fibre to the Curb","31/05/2019","6CNV-A0134","In Service",115.984527,-32.080489
"Fibre to the Curb","31/05/2019","6CNV-A0138","In Service",115.969608,-32.081199
"Fibre to the Curb","29/06/2018","6CNV-A0151","In Service",115.926548,-32.102303
"Fibre to the Curb","31/05/2019","6CNV-A0154","In Service",115.964411,-32.081089
"Fibre to the Curb","31/05/2019","6CNV-A0155","In Service",115.944894,-32.082556
"Fibre to the Curb","31/05/2019","6CNV-A0165","In Service",115.925648,-32.084547
"Fibre to the Curb","15/06/2018","6CNV-A0166","In Service",115.96348,-32.086567
"Fibre to the Curb","31/05/2019","6CNV-A0171","In Service",115.967358,-32.084326
"Fibre to the Curb","15/06/2018","6CNV-A0174","In Service",115.968044,-32.08662
"Fibre to the Curb","26/10/2018","6CNV-A0182","In Service",115.992336,-32.076947
"Fibre to the Curb","26/10/2018","6CNV-A0186","In Service",115.998595,-32.08875
"Fibre to the Curb","31/05/2019","6CNV-A0193","In Service",115.940918,-32.089219
"Fibre to the Curb","15/06/2018","6CNV-A0197","In Service",115.908172,-32.089876
"Fibre to the Curb","26/10/2018","6CNV-A0200","In Service",116.002624,-32.086474
"Fibre to the Curb","15/06/2018","6CNV-A0201","In Service",115.977474,-32.091224
"Fibre to the Curb","15/06/2018","6CNV-A0205","In Service",115.959051,-32.095461
"Fibre to the Curb","29/06/2018","6CNV-A0219","In Service",115.92335,-32.098914
"Fibre to the Curb","15/06/2018","6CNV-A0220","In Service",115.982033,-32.099576
"Fibre to the Curb","15/06/2018","6CNV-A0225","In Service",115.971086,-32.09713
"Fibre to the Curb","31/05/2019","6CNV-A0229","In Service",115.958295,-32.089184
"Fibre to the Curb","26/10/2018","6CNV-A0233","In Service",116.007171,-32.076928
"Fibre to the Curb","31/05/2019","6CNV-A0237","In Service",115.941385,-32.061015
"Fibre to the Curb","21/06/2019","6CNV-A0243","In Service",115.968576,-32.077083
"Fibre to the Curb","31/05/2019","6CNV-A0249","In Service",115.983863,-32.078011
"Fibre to the Curb","29/06/2018","6CNV-A0255","In Service",115.904575,-32.114619
"Fibre to the Curb","29/06/2018","6CNV-A0258","In Service",115.953118,-32.119354
"Fibre to the Curb","29/06/2018","6CNV-A0284","In Service",115.952021,-32.108401
"Fibre to the Curb","29/06/2018","6CNV-A0325","In Service",115.896542,-32.098184
"Fibre to the Curb","31/05/2019","6CNV-A0353","In Service",115.954485,-32.084222
"Fibre to the Curb","26/10/2018","6CNV-A0370","In Service",116.023895,-32.092643
"Fibre to the Curb","21/06/2019","6CNV-A0388","In Service",115.978822,-32.065527
"Fibre to the Curb","26/10/2018","6CNV-A0391","In Service",116.016183,-32.055773
"Fibre to the Curb","21/06/2019","6CNV-A0392","In Service",115.97593,-32.063725
"Fibre to the Curb","30/06/2020","6CNV-A0449","Proposed",115.924468,-32.068094
"Fibre to the Curb","29/06/2018","6CNV-A0641","In Service",115.915659,-32.118545
"Fibre to the Curb","06/03/2020","6ELB-A0128","In Service",115.97155,-31.799588
"Fibre to the Curb","06/03/2020","6ELB-A0142","In Service",115.97655,-31.797636
"Fibre to the Curb","06/03/2020","6ELB-A0144","In Service",115.971754,-31.793077
"Fibre to the Curb","22/05/2020","6ELB-A0146","In Service",116.029757,-31.769259
"Fibre to the Curb","22/05/2020","6ELB-A0148","In Service",116.022501,-31.769095
"Fibre to the Curb","06/03/2020","6ELB-A0153","In Service",115.971585,-31.788153
"Fibre to the Curb","09/04/2020","6ELB-A0164","In Service",115.961666,-31.788183
"Fibre to the Curb","06/03/2020","6ELB-A0166","In Service",115.97609,-31.786865
"Fibre to the Curb","09/04/2020","6ELB-A0167","In Service",115.966523,-31.79412
"Fibre to the Curb","06/03/2020","6ELB-A0182","In Service",115.98455,-31.786
"Fibre to the Curb","06/03/2020","6ELB-A0187","In Service",115.983734,-31.789702
"Fibre to the Curb","09/04/2020","6ELB-A0191","In Service",115.962803,-31.790217
"Fibre to the Curb","06/03/2020","6ELB-A0209","In Service",115.981068,-31.793683
"Fibre to the Curb","06/03/2020","6ELB-A0240","In Service",115.97647,-31.792634
"Fibre to the Curb","19/06/2020","6ELB-A0252","Proposed",115.978412,-31.754205
"Fibre to the Curb","06/03/2020","6ELB-A0285","In Service",115.972982,-31.791121
"Fibre to the Curb","06/03/2020","6ELB-A0322","In Service",115.976325,-31.800717
"Fibre to the Curb","06/03/2020","6ELB-A0325","In Service",115.983134,-31.783038
"Fibre to the Curb","09/04/2020","6ELB-A0375","In Service",115.965332,-31.793323
"Fibre to the Curb","06/03/2020","6ELB-A0376","In Service",115.976263,-31.783645
"Fibre to the Curb","19/06/2020","6ELB-A0407","Proposed",115.975305,-31.762495
"Fibre to the Curb","09/04/2020","6ELB-A0416","In Service",115.968206,-31.788801
"Fibre to the Curb","19/06/2020","6ELB-A0431","In Service",115.969761,-31.80451
"Fibre to the Curb","09/04/2020","6ELB-A0458","In Service",115.960298,-31.793502
"Fibre to the Curb","19/06/2020","6ELB-A0479","In Service",115.982292,-31.811707
"Fibre to the Curb","30/06/2020","6ELB-A0480","Proposed",115.998945,-31.778276
"Fibre to the Curb","06/03/2020","6ELB-A0499","In Service",115.988145,-31.79287
"Fibre to the Curb","06/03/2020","6ELB-A0501","In Service",115.968875,-31.793247
"Fibre to the Curb","06/03/2020","6ELB-A0504","In Service",115.987251,-31.790006
"Fibre to the Curb","09/04/2020","6ELB-A0510","In Service",115.959009,-31.782607
"Fibre to the Curb","06/03/2020","6ELB-A0519","In Service",115.992912,-31.793601
"Fibre to the Curb","06/03/2020","6ELB-A0533","In Service",115.980369,-31.787462
"Fibre to the Curb","19/06/2020","6ELB-A0651","In Service",115.984868,-31.803511
"Fibre to the Curb","06/03/2020","6ELB-A0669","In Service",115.981773,-31.791054
"Fibre to the Curb","//","6ELB-A0671","Proposed",115.998718,-31.780505
"Fibre to the Curb","07/12/2018","6FRF-A0013","In Service",115.95201,-32.080296
"Fibre to the Curb","11/01/2019","6FRF-A0019","In Service",115.985725,-31.982418
"Fibre to the Curb","26/04/2019","6FRF-A0021","In Service",116.014712,-31.983485
"Fibre to the Curb","26/04/2019","6FRF-A0022","In Service",116.025661,-31.981505
"Fibre to the Curb","11/01/2019","6FRF-A0027","In Service",115.996532,-31.988116
"Fibre to the Curb","07/12/2018","6FRF-A0029","In Service",115.999949,-32.059378
"Fibre to the Curb","11/01/2019","6FRF-A0030","In Service",115.994662,-31.989367
"Fibre to the Curb","26/04/2019","6FRF-A0031","In Service",116.009724,-31.990498
"Fibre to the Curb","26/04/2019","6FRF-A0032","In Service",116.007085,-31.992302
"Fibre to the Curb","11/01/2019","6FRF-A0035","In Service",115.992681,-31.998317
"Fibre to the Curb","11/01/2019","6FRF-A0040","In Service",115.949666,-32.061639
"Fibre to the Curb","26/04/2019","6FRF-A0045","In Service",116.016865,-31.988159
"Fibre to the Curb","11/01/2019","6FRF-A0046","In Service",115.980898,-31.988026
"Fibre to the Curb","11/01/2019","6FRF-A0048","In Service",115.98344,-32.003952
"Fibre to the Curb","11/01/2019","6FRF-A0049","In Service",115.950156,-32.054393
"Fibre to the Curb","26/04/2019","6FRF-A0051","In Service",116.018314,-31.999851
"Fibre to the Curb","11/01/2019","6FRF-A0054","In Service",115.990979,-32.004563
"Fibre to the Curb","11/01/2019","6FRF-A0057","In Service",115.987232,-32.00445
"Fibre to the Curb","31/05/2019","6FRF-A0059","In Service",116.000562,-32.014074
"Fibre to the Curb","31/05/2019","6FRF-A0060","In Service",116.011943,-32.013013
"Fibre to the Curb","11/01/2019","6FRF-A0061","In Service",115.951887,-32.062477
"Fibre to the Curb","31/05/2019","6FRF-A0062","In Service",115.981205,-32.024241
"Fibre to the Curb","22/02/2019","6FRF-A0064","In Service",115.982549,-32.046523
"Fibre to the Curb","22/02/2019","6FRF-A0065","In Service",115.981558,-32.03148
"Fibre to the Curb","22/02/2019","6FRF-A0066","In Service",115.990348,-32.031206
"Fibre to the Curb","22/02/2019","6FRF-A0067","In Service",115.984396,-32.036615
"Fibre to the Curb","31/05/2019","6FRF-A0068","In Service",115.990893,-32.035522
"Fibre to the Curb","22/02/2019","6FRF-A0069","In Service",115.975624,-32.039785
"Fibre to the Curb","31/05/2019","6FRF-A0070","In Service",116.024349,-32.036265
"Fibre to the Curb","22/02/2019","6FRF-A0071","In Service",115.977307,-32.035024
"Fibre to the Curb","22/02/2019","6FRF-A0072","In Service",115.980797,-32.037734
"Fibre to the Curb","07/12/2018","6FRF-A0073","In Service",116.006818,-32.054906
"Fibre to the Curb","22/02/2019","6FRF-A0074","In Service",115.988591,-32.034645
"Fibre to the Curb","22/02/2019","6FRF-A0075","In Service",115.962758,-32.038525
"Fibre to the Curb","22/02/2019","6FRF-A0076","In Service",115.977854,-32.043192
"Fibre to the Curb","31/05/2019","6FRF-A0077","In Service",116.011528,-32.042023
"Fibre to the Curb","22/02/2019","6FRF-A0078","In Service",115.98879,-32.041969
"Fibre to the Curb","31/05/2019","6FRF-A0079","In Service",116.012812,-32.049321
"Fibre to the Curb","31/05/2019","6FRF-A0080","In Service",116.004682,-32.045359
"Fibre to the Curb","07/12/2018","6FRF-A0081","In Service",116.002753,-32.04786
"Fibre to the Curb","22/02/2019","6FRF-A0082","In Service",115.982992,-32.0425
"Fibre to the Curb","22/02/2019","6FRF-A0084","In Service",115.970614,-32.04284
"Fibre to the Curb","07/12/2018","6FRF-A0085","In Service",115.995744,-32.049198
"Fibre to the Curb","31/05/2019","6FRF-A0086","In Service",116.009033,-32.026338
"Fibre to the Curb","11/01/2019","6FRF-A0088","In Service",115.955831,-32.045953
"Fibre to the Curb","11/01/2019","6FRF-A0089","In Service",115.962012,-32.044982
"Fibre to the Curb","31/05/2019","6FRF-A0090","In Service",116.009503,-32.046657
"Fibre to the Curb","11/01/2019","6FRF-A0091","In Service",115.955112,-32.066012
"Fibre to the Curb","05/04/2019","6FRF-A0093","In Service",115.987319,-32.048542
"Fibre to the Curb","11/01/2019","6FRF-A0094","In Service",115.947793,-32.059587
"Fibre to the Curb","11/01/2019","6FRF-A0095","In Service",115.968693,-32.051668
"Fibre to the Curb","22/02/2019","6FRF-A0097","In Service",115.978704,-32.047396
"Fibre to the Curb","07/12/2018","6FRF-A0098","In Service",115.998753,-32.053878
"Fibre to the Curb","11/01/2019","6FRF-A0099","In Service",115.953723,-32.049837
"Fibre to the Curb","11/01/2019","6FRF-A0100","In Service",115.963577,-32.052826
"Fibre to the Curb","31/05/2019","6FRF-A0101","In Service",116.017475,-32.041968
"Fibre to the Curb","05/04/2019","6FRF-A0102","In Service",115.974867,-32.048951
"Fibre to the Curb","07/12/2018","6FRF-A0103","In Service",116.00824,-32.057943
"Fibre to the Curb","11/01/2019","6FRF-A0104","In Service",115.955858,-32.052186
"Fibre to the Curb","07/12/2018","6FRF-A0105","In Service",116.003127,-32.052344
"Fibre to the Curb","11/01/2019","6FRF-A0106","In Service",115.950651,-32.065814
"Fibre to the Curb","07/12/2018","6FRF-A0107","In Service",116.010181,-32.052935
"Fibre to the Curb","05/04/2019","6FRF-A0108","In Service",115.980663,-32.054028
"Fibre to the Curb","11/01/2019","6FRF-A0109","In Service",115.967813,-32.047669
"Fibre to the Curb","11/01/2019","6FRF-A0110","In Service",115.946364,-32.053638
"Fibre to the Curb","07/12/2018","6FRF-A0111","In Service",115.990826,-32.050945
"Fibre to the Curb","07/12/2018","6FRF-A0113","In Service",115.969087,-32.056299
"Fibre to the Curb","11/01/2019","6FRF-A0114","In Service",115.957232,-32.056398
"Fibre to the Curb","07/12/2018","6FRF-A0115","In Service",115.963903,-32.063151
"Fibre to the Curb","05/04/2019","6FRF-A0116","In Service",115.987462,-32.056086
"Fibre to the Curb","05/04/2019","6FRF-A0117","In Service",115.974536,-32.051288
"Fibre to the Curb","11/01/2019","6FRF-A0119","In Service",115.952112,-32.057428
"Fibre to the Curb","11/01/2019","6FRF-A0120","In Service",115.961586,-32.050864
"Fibre to the Curb","07/12/2018","6FRF-A0123","In Service",115.97007,-32.059098
"Fibre to the Curb","07/12/2018","6FRF-A0124","In Service",115.946778,-32.075853
"Fibre to the Curb","07/12/2018","6FRF-A0125","In Service",116.003862,-32.058078
"Fibre to the Curb","11/01/2019","6FRF-A0126","In Service",115.962368,-32.05743
"Fibre to the Curb","07/12/2018","6FRF-A0127","In Service",115.957659,-32.076348
"Fibre to the Curb","11/01/2019","6FRF-A0128","In Service",115.959413,-32.048944
"Fibre to the Curb","05/04/2019","6FRF-A0130","In Service",115.983229,-32.054334
"Fibre to the Curb","07/12/2018","6FRF-A0131","In Service",115.973392,-32.056622
"Fibre to the Curb","11/01/2019","6FRF-A0132","In Service",115.94425,-32.059798
"Fibre to the Curb","07/12/2018","6FRF-A0133","In Service",115.961389,-32.061103
"Fibre to the Curb","07/12/2018","6FRF-A0134","In Service",115.999953,-32.049111
"Fibre to the Curb","31/05/2019","6FRF-A0136","In Service",115.975178,-32.032616
"Fibre to the Curb","07/12/2018","6FRF-A0137","In Service",115.995149,-32.06062
"Fibre to the Curb","07/12/2018","6FRF-A0138","In Service",115.963706,-32.067308
"Fibre to the Curb","11/01/2019","6FRF-A0139","In Service",115.956819,-32.063728
"Fibre to the Curb","07/12/2018","6FRF-A0141","In Service",115.967339,-32.066568
"Fibre to the Curb","07/12/2018","6FRF-A0142","In Service",116.002701,-32.058981
"Fibre to the Curb","07/12/2018","6FRF-A0143","In Service",115.952386,-32.071883
"Fibre to the Curb","07/12/2018","6FRF-A0144","In Service",115.95399,-32.070923
"Fibre to the Curb","07/12/2018","6FRF-A0145","In Service",115.943756,-32.072831
"Fibre to the Curb","07/12/2018","6FRF-A0146","In Service",115.95219,-32.077397
"Fibre to the Curb","07/12/2018","6FRF-A0147","In Service",115.94779,-32.072191
"Fibre to the Curb","07/12/2018","6FRF-A0148","In Service",115.960678,-32.071868
"Fibre to the Curb","07/12/2018","6FRF-A0149","In Service",115.972227,-32.062379
"Fibre to the Curb","31/05/2019","6FRF-A0152","In Service",115.994758,-32.038691
"Fibre to the Curb","31/05/2019","6FRF-A0154","In Service",116.021411,-32.017617
"Fibre to the Curb","22/02/2019","6FRF-A0155","In Service",115.994463,-32.045703
"Fibre to the Curb","05/04/2019","6FRF-A0161","In Service",115.982681,-32.05941
"Fibre to the Curb","31/05/2019","6FRF-A0168","In Service",115.993555,-32.023819
"Fibre to the Curb","31/05/2019","6FRF-A0169","In Service",116.006455,-32.036348
"Fibre to the Curb","07/12/2018","6FRF-A0172","In Service",115.964547,-32.071747
"Fibre to the Curb","26/04/2019","6FRF-A0175","In Service",116.023024,-32.005954
"Fibre to the Curb","07/12/2018","6FRF-A0177","In Service",115.956773,-32.069481
"Fibre to the Curb","26/04/2019","6FRF-A0179","In Service",116.022163,-31.993312
"Fibre to the Curb","26/04/2019","6FRF-A0181","In Service",116.022438,-31.988176
"Fibre to the Curb","26/04/2019","6FRF-A0182","In Service",116.011855,-31.989417
"Fibre to the Curb","07/12/2018","6FRF-A0212","In Service",115.994456,-32.055544
"Fibre to the Curb","07/12/2018","6FRF-A0213","In Service",115.994905,-32.052917
"Fibre to the Curb","31/05/2019","6FRF-A0302","In Service",115.999144,-32.032622
"Fibre to the Curb","31/05/2019","6HAM-A0008","In Service",115.794366,-31.82679
"Fibre to the Curb","31/05/2019","6HAM-A0009","In Service",115.807035,-31.826831
"Fibre to the Curb","01/02/2019","6HAM-A0012","In Service",115.746903,-31.829488
"Fibre to the Curb","31/05/2019","6HAM-A0016","In Service",115.803717,-31.831793
"Fibre to the Curb","31/05/2019","6HAM-A0019","In Service",115.758211,-31.867607
"Fibre to the Curb","01/02/2019","6HAM-A0020","In Service",115.750848,-31.833502
"Fibre to the Curb","31/05/2019","6HAM-A0022","In Service",115.808335,-31.830702
"Fibre to the Curb","01/02/2019","6HAM-A0026","In Service",115.759974,-31.836329
"Fibre to the Curb","01/03/2019","6HAM-A0027","In Service",115.779337,-31.857787
"Fibre to the Curb","01/02/2019","6HAM-A0028","In Service",115.758106,-31.840761
"Fibre to the Curb","26/04/2019","6HAM-A0030","In Service",115.805562,-31.843638
"Fibre to the Curb","01/02/2019","6HAM-A0033","In Service",115.762,-31.838211
"Fibre to the Curb","26/04/2019","6HAM-A0038","In Service",115.809305,-31.842481
"Fibre to the Curb","26/04/2019","6HAM-A0040","In Service",115.804072,-31.864651
"Fibre to the Curb","26/04/2019","6HAM-A0042","In Service",115.810943,-31.850094
"Fibre to the Curb","01/03/2019","6HAM-A0047","In Service",115.802567,-31.842977
"Fibre to the Curb","01/03/2019","6HAM-A0048","In Service",115.789166,-31.858037
"Fibre to the Curb","26/04/2019","6HAM-A0051","In Service",115.806769,-31.863829
"Fibre to the Curb","26/04/2019","6HAM-A0052","In Service",115.806574,-31.858142
"Fibre to the Curb","01/03/2019","6HAM-A0054","In Service",115.798191,-31.859895
"Fibre to the Curb","26/04/2019","6HAM-A0057","In Service",115.79899,-31.84009
"Fibre to the Curb","26/04/2019","6HAM-A0058","In Service",115.805261,-31.838941
"Fibre to the Curb","26/04/2019","6HAM-A0060","In Service",115.809617,-31.839549
"Fibre to the Curb","01/02/2019","6HAM-A0062","In Service",115.750955,-31.83926
"Fibre to the Curb","26/04/2019","6HAM-A0064","In Service",115.821135,-31.862178
"Fibre to the Curb","26/04/2019","6HAM-A0069","In Service",115.81576,-31.861901
"Fibre to the Curb","26/04/2019","6HAM-A0071","In Service",115.806214,-31.836125
"Fibre to the Curb","31/05/2019","6HAM-A0072","In Service",115.759888,-31.854513
"Fibre to the Curb","26/04/2019","6HAM-A0082","In Service",115.808729,-31.861734
"Fibre to the Curb","31/05/2019","6HAM-A0085","In Service",115.7538,-31.868708
"Fibre to the Curb","26/04/2019","6HAM-A0087","In Service",115.811719,-31.865323
"Fibre to the Curb","26/04/2019","6HAM-A0088","In Service",115.801483,-31.836714
"Fibre to the Curb","31/05/2019","6HAM-A0090","In Service",115.756132,-31.87236
"Fibre to the Curb","01/03/2019","6HAM-A0093","In Service",115.784488,-31.863657
"Fibre to the Curb","01/03/2019","6HAM-A0094","In Service",115.781527,-31.867343
"Fibre to the Curb","31/05/2019","6HAM-A0100","In Service",115.75428,-31.857757
"Fibre to the Curb","31/05/2019","6HAM-A0101","In Service",115.774696,-31.87014
"Fibre to the Curb","31/05/2019","6HAM-A0102","In Service",115.778407,-31.869277
"Fibre to the Curb","31/05/2019","6HAM-A0105","In Service",115.754091,-31.86658
"Fibre to the Curb","31/05/2019","6HAM-A0106","In Service",115.754778,-31.871622
"Fibre to the Curb","01/03/2019","6HAM-A0113","In Service",115.798235,-31.862923
"Fibre to the Curb","26/04/2019","6HAM-A0160","In Service",115.812127,-31.862476
"Fibre to the Curb","31/05/2019","6HAM-A0161","In Service",115.800367,-31.827839
"Fibre to the Curb","29/11/2019","6HIL-A0021","In Service",115.743342,-32.055849
"Fibre to the Curb","29/11/2019","6HIL-A0042","In Service",115.745501,-32.04928
"Fibre to the Curb","29/11/2019","6HIL-A0052","In Service",115.746128,-32.055752
"Fibre to the Curb","29/11/2019","6HIL-A0063","In Service",115.744981,-32.055958
"Fibre to the Curb","29/11/2019","6HIL-A0123","In Service",115.745021,-32.053918
"Fibre to the Curb","14/09/2018","6KAM-A0003","In Service",121.625382,-31.202578
"Fibre to the Curb","14/09/2018","6KAM-A0004","In Service",121.627771,-31.202444
"Fibre to the Curb","14/09/2018","6KAM-A0010","In Service",121.620358,-31.211587
"Fibre to the Curb","14/09/2018","6KAM-A0011","In Service",121.623403,-31.217187
"Fibre to the Curb","14/09/2018","6KAM-A0022","In Service",121.616338,-31.212755
"Fibre to the Curb","21/09/2018","6KBR-A0005","In Service",117.719303,-31.636023
"Fibre to the Curb","21/09/2018","6KBR-A0006","In Service",117.708832,-31.631582
"Fibre to the Curb","21/09/2018","6KBR-A0011","In Service",117.724446,-31.635871
"Fibre to the Curb","21/09/2018","6KBR-A0013","In Service",117.713452,-31.637088
"Fibre to the Curb","14/06/2019","6MDD-A0002","In Service",116.021826,-31.882864
"Fibre to the Curb","31/05/2019","6MDD-A0009","In Service",116.050649,-31.86136
"Fibre to the Curb","14/06/2019","6MDD-A0025","In Service",116.043806,-31.882866
"Fibre to the Curb","31/05/2019","6MDD-A0032","In Service",116.012082,-31.869591
"Fibre to the Curb","14/06/2019","6MDD-A0034","In Service",116.060005,-31.874821
"Fibre to the Curb","31/05/2019","6MDD-A0038","In Service",116.040187,-31.874208
"Fibre to the Curb","14/06/2019","6MDD-A0046","In Service",116.044342,-31.884935
"Fibre to the Curb","14/06/2019","6MDD-A0054","In Service",116.032191,-31.883604
"Fibre to the Curb","31/05/2019","6MDD-A0064","In Service",116.036775,-31.869776
"Fibre to the Curb","14/06/2019","6MDD-A0079","In Service",116.025141,-31.88113
"Fibre to the Curb","22/06/2018","6MDI-A0003","In Service",118.274098,-31.480963
"Fibre to the Curb","22/06/2018","6MDI-A0006","In Service",118.277701,-31.480086
"Fibre to the Curb","22/06/2018","6MDI-A0008","In Service",118.278198,-31.481928
"Fibre to the Curb","22/06/2018","6MDI-A0010","In Service",118.264954,-31.48611
"Fibre to the Curb","22/02/2019","6MHA-A0001","In Service",115.828135,-31.912808
"Fibre to the Curb","21/06/2019","6MHA-A0020","In Service",115.843191,-31.920997
"Fibre to the Curb","22/02/2019","6MHA-A0022","In Service",115.814931,-31.914291
"Fibre to the Curb","22/02/2019","6MHA-A0025","In Service",115.820005,-31.905953
"Fibre to the Curb","22/02/2019","6MHA-A0026","In Service",115.824899,-31.906006
"Fibre to the Curb","31/05/2019","6MHA-A0030","In Service",115.843185,-31.913506
"Fibre to the Curb","31/05/2019","6MHA-A0031","In Service",115.846028,-31.914153
"Fibre to the Curb","22/02/2019","6MHA-A0033","In Service",115.828889,-31.90692
"Fibre to the Curb","22/02/2019","6MHA-A0083","In Service",115.826299,-31.908785
"Fibre to the Curb","31/05/2019","6MHA-A0097","In Service",115.858312,-31.902243
"Fibre to the Curb","22/02/2019","6MHA-A0109","In Service",115.832731,-31.907589
"Fibre to the Curb","22/02/2019","6MHA-A0127","In Service",115.81663,-31.912074
"Fibre to the Curb","22/02/2019","6MHA-A0128","In Service",115.828219,-31.910473
"Fibre to the Curb","31/05/2019","6MHA-A0133","In Service",115.840999,-31.919628
"Fibre to the Curb","22/02/2019","6MHA-A0135","In Service",115.822889,-31.901579
"Fibre to the Curb","22/02/2019","6MHA-A0136","In Service",115.830174,-31.909099
"Fibre to the Curb","21/06/2019","6MHA-A0138","In Service",115.849888,-31.924514
"Fibre to the Curb","21/06/2019","6MHA-A0140","In Service",115.857774,-31.922898
"Fibre to the Curb","21/06/2019","6MHA-A0141","In Service",115.85253,-31.925899
"Fibre to the Curb","29/03/2019","6MHA-A0142","In Service",115.833091,-31.920445
"Fibre to the Curb","31/05/2019","6MHA-A0143","In Service",115.84633,-31.915526
"Fibre to the Curb","21/06/2019","6MHA-A0144","In Service",115.85062,-31.916019
"Fibre to the Curb","29/03/2019","6MHA-A0146","In Service",115.839509,-31.91721
"Fibre to the Curb","21/06/2019","6MHA-A0148","In Service",115.85355,-31.924334
"Fibre to the Curb","22/02/2019","6MHA-A0157","In Service",115.822141,-31.919905
"Fibre to the Curb","30/08/2019","6MHA-A0159","In Service",115.841511,-31.93537
"Fibre to the Curb","30/08/2019","6MHA-A0164","In Service",115.840914,-31.923912
"Fibre to the Curb","30/08/2019","6MHA-A0166","In Service",115.850327,-31.926509
"Fibre to the Curb","30/08/2019","6MHA-A0167","In Service",115.842136,-31.926392
"Fibre to the Curb","30/08/2019","6MHA-A0169","In Service",115.8444,-31.927942
"Fibre to the Curb","30/08/2019","6MHA-A0170","In Service",115.845858,-31.924467
"Fibre to the Curb","30/08/2019","6MHA-A0172","In Service",115.832659,-31.924573
"Fibre to the Curb","30/08/2019","6MHA-A0173","In Service",115.842362,-31.928946
"Fibre to the Curb","30/08/2019","6MHA-A0174","In Service",115.833731,-31.926195
"Fibre to the Curb","29/03/2019","6MHA-A0176","In Service",115.830632,-31.916996
"Fibre to the Curb","30/08/2019","6MHA-A0180","In Service",115.840993,-31.933559
"Fibre to the Curb","30/08/2019","6MHA-A0183","In Service",115.841904,-31.930663
"Fibre to the Curb","21/06/2019","6MHA-A0184","In Service",115.8474,-31.922663
"Fibre to the Curb","29/03/2019","6MHA-A0185","In Service",115.829739,-31.920248
"Fibre to the Curb","21/06/2019","6MHA-A0187","In Service",115.852535,-31.913055
"Fibre to the Curb","22/02/2019","6MHA-A0188","In Service",115.825886,-31.901873
"Fibre to the Curb","29/03/2019","6MHA-A0192","In Service",115.833409,-31.918217
"Fibre to the Curb","29/03/2019","6MHA-A0193","In Service",115.836286,-31.920022
"Fibre to the Curb","22/02/2019","6MHA-A0194","In Service",115.814647,-31.908012
"Fibre to the Curb","22/02/2019","6MHA-A0196","In Service",115.822291,-31.917627
"Fibre to the Curb","22/02/2019","6MHA-A0197","In Service",115.819253,-31.910109
"Fibre to the Curb","31/05/2019","6MHA-A0198","In Service",115.844779,-31.906073
"Fibre to the Curb","22/02/2019","6MHA-A0199","In Service",115.831725,-31.911709
"Fibre to the Curb","29/03/2019","6MHA-A0200","In Service",115.833685,-31.915612
"Fibre to the Curb","29/03/2019","6MHA-A0202","In Service",115.838011,-31.920478
"Fibre to the Curb","22/02/2019","6MHA-A0203","In Service",115.832725,-31.909719
"Fibre to the Curb","31/05/2019","6MHA-A0204","In Service",115.835819,-31.905584
"Fibre to the Curb","22/02/2019","6MHA-A0205","In Service",115.811357,-31.908047
"Fibre to the Curb","22/02/2019","6MHA-A0209","In Service",115.833259,-31.90232
"Fibre to the Curb","31/05/2019","6MHA-A0211","In Service",115.843158,-31.906521
"Fibre to the Curb","31/05/2019","6MHA-A0213","In Service",115.847258,-31.905919
"Fibre to the Curb","21/06/2019","6MHA-A0214","In Service",115.857489,-31.914728
"Fibre to the Curb","21/06/2019","6MHA-A0215","In Service",115.849149,-31.916088
"Fibre to the Curb","21/06/2019","6MHA-A0216","In Service",115.854123,-31.916889
