Technology_Type,Ready_for_Service_Date,Area_ID,Service_Status,longitude,latitude
Fibre to the Basement,15/02/2019,3FRT-A0183,In Service,145.127123,-38.137445
Fibre to the Basement,21/12/2017,3FRT-A0184,In Service,145.122875,-38.137485
Fibre to the Basement,26/02/2019,3FRT-A0188,In Service,145.1226,-38.138327
Fibre to the Basement,29/03/2019,3FRT-A0189,In Service,145.122426,-38.138742
Fibre to the Basement,6/03/2019,3FRT-A0190,In Service,145.123534,-38.139144
Fibre to the Basement,25/01/2019,3FRT-A0191,In Service,145.125404,-38.140056
Fibre to the Basement,25/01/2019,3FRT-A0192,In Service,145.121722,-38.140318
Fibre to the Basement,26/02/2019,3FRT-A0193,In Service,145.12297,-38.143976
Fibre to the Basement,25/01/2019,3FRT-A0195,In Service,145.122188,-38.145287
Fibre to the Basement,13/05/2019,3FRT-A0196,In Service,145.121991,-38.142441
Fibre to the Basement,27/03/2019,3FRT-A0197,In Service,145.124663,-38.14134
Fibre to the Basement,22/02/2019,3FRT-A0198,In Service,145.12406,-38.14442
Fibre to the Basement,28/02/2019,3FRT-A0199,In Service,145.118652,-38.148878
Fibre to the Basement,25/01/2019,3FRT-A0200,In Service,145.123881,-38.142161
Fibre to the Basement,25/01/2019,3FRT-A0201,In Service,145.120507,-38.143156
Fibre to the Basement,25/01/2019,3FRT-A0202,In Service,145.117585,-38.149442
Fibre to the Basement,15/02/2019,3FRT-A0204,In Service,145.125356,-38.13305
Fibre to the Basement,18/02/2019,3FRT-A0205,In Service,145.12318,-38.136626
Fibre to the Basement,18/04/2019,3FRT-A0206,In Service,145.135762,-38.148377
Fibre to the Basement,29/03/2019,3FRT-A0209,In Service,145.133059,-38.154701
Fibre to the Basement,30/09/2020,3FRT-A0262,Proposed,145.123076,-38.143178
Fibre to the Basement,6/05/2020,3FRT-A0274,In Service,145.137948,-38.148585
Fibre to the Basement,6/05/2020,3FRT-A0294,In Service,145.139383,-38.148816
Fibre to the Basement,6/05/2020,3FRT-A0298,In Service,145.126196,-38.137804
Fibre to the Basement,16/03/2020,3FRT-A0301,In Service,145.126678,-38.137917
Fibre to the Basement,14/05/2020,3FRT-A0303,In Service,145.136827,-38.166772
Fibre to the Basement,27/04/2020,3FRT-A0309,In Service,145.121839,-38.139733
Fibre to the Basement,15/11/2016,3FSR-A0597,In Service,144.898626,-37.823796
Fibre to the Basement,5/01/2016,3FSR-A0599,In Service,144.892997,-37.801799
Fibre to the Basement,21/12/2015,3FSR-A0602,In Service,144.892806,-37.822159
Fibre to the Basement,27/07/2017,3FSR-A0605,In Service,144.899993,-37.785334
Fibre to the Basement,26/11/2018,3FSR-A0606,In Service,144.893292,-37.792574
Fibre to the Basement,26/11/2018,3FSR-A0607,In Service,144.895903,-37.80127
Fibre to the Basement,19/06/2015,3FSR-A0608,In Service,144.907745,-37.802189
Fibre to the Basement,11/01/2016,3FSR-A0609,In Service,144.908646,-37.801442
Fibre to the Basement,21/12/2015,3FSR-A0610,In Service,144.895648,-37.801864
Fibre to the Basement,31/03/2015,3FSR-A0612,In Service,144.905216,-37.800691
Fibre to the Basement,21/12/2015,3FSR-A0613,In Service,144.898566,-37.801502
Fibre to the Basement,3/02/2017,3FSR-A0614,In Service,144.890954,-37.801423
Fibre to the Basement,7/09/2018,3FSR-A0615,In Service,144.896671,-37.801321
Fibre to the Basement,21/12/2015,3FSR-A0616,In Service,144.901438,-37.799102
Fibre to the Basement,22/01/2016,3FSR-A0617,In Service,144.907549,-37.802563
Fibre to the Basement,8/11/2018,3FSR-A0618,In Service,144.896531,-37.799746
Fibre to the Basement,6/08/2018,3FSR-A0619,In Service,144.894752,-37.799536
Fibre to the Basement,27/07/2017,3FSR-A0620,In Service,144.896148,-37.799058
Fibre to the Basement,21/12/2015,3FSR-A0621,In Service,144.901519,-37.798831
Fibre to the Basement,6/08/2018,3FSR-A0622,In Service,144.899203,-37.799428
Fibre to the Basement,13/08/2018,3FSR-A0623,In Service,144.899262,-37.79851
Fibre to the Basement,24/05/2019,3FSR-A0624,In Service,144.891027,-37.797781
Fibre to the Basement,17/12/2018,3FSR-A0625,In Service,144.860753,-37.793737
Fibre to the Basement,21/12/2015,3FSR-A0626,In Service,144.908236,-37.80246
Fibre to the Basement,2/06/2015,3FSR-A0627,In Service,144.901905,-37.80066
Fibre to the Basement,20/01/2017,3FSR-A0628,In Service,144.888926,-37.816701
Fibre to the Basement,21/12/2015,3FSR-A0630,In Service,144.881667,-37.816872
Fibre to the Basement,25/10/2016,3FSR-A0631,In Service,144.889672,-37.815306
Fibre to the Basement,22/12/2015,3FSR-A0635,In Service,144.894803,-37.811992
Fibre to the Basement,21/12/2015,3FSR-A0640,In Service,144.873503,-37.80834
Fibre to the Basement,8/07/2017,3FSR-A0642,In Service,144.877526,-37.807518
Fibre to the Basement,21/12/2015,3FSR-A0646,In Service,144.905118,-37.804291
Fibre to the Basement,21/12/2015,3FSR-A0647,In Service,144.894802,-37.804241
Fibre to the Basement,23/06/2016,3FSR-A0648,In Service,144.89472,-37.803815
Fibre to the Basement,21/12/2015,3FSR-A0649,In Service,144.890309,-37.818384
Fibre to the Basement,27/03/2019,3FSR-A0651,In Service,144.893381,-37.799988
Fibre to the Basement,2/08/2018,3FSR-A0743,In Service,144.892769,-37.782906
Fibre to the Basement,2/08/2018,3FSR-A0744,In Service,144.891766,-37.783619
Fibre to the Basement,6/09/2018,3FSR-A0748,In Service,144.890865,-37.785925
Fibre to the Basement,19/09/2018,3FSR-A0754,In Service,144.863825,-37.797552
Fibre to the Basement,10/10/2018,3FSR-A0756,In Service,144.893539,-37.797611
Fibre to the Basement,3/10/2018,3FSR-A0757,In Service,144.867392,-37.796798
Fibre to the Basement,3/09/2019,3FSR-A0758,In Service,144.900882,-37.78648
Fibre to the Basement,8/11/2018,3FSR-A0760,In Service,144.892908,-37.781949
Fibre to the Basement,16/11/2018,3FSR-A0761,In Service,144.894128,-37.796697
Fibre to the Basement,11/12/2018,3FSR-A0762,In Service,144.893023,-37.781008
Fibre to the Basement,11/12/2018,3FSR-A0763,In Service,144.891911,-37.780292
Fibre to the Basement,24/10/2018,3FSR-A0769,In Service,144.896231,-37.795074
Fibre to the Basement,5/12/2018,3FSR-A0782,In Service,144.866731,-37.796721
Fibre to the Basement,25/10/2018,3FSR-A0798,In Service,144.89534,-37.793277
Fibre to the Basement,29/03/2019,3FSR-A0799,In Service,144.893423,-37.780958
Fibre to the Basement,27/02/2019,3FSR-A0800,In Service,144.896516,-37.79887
Fibre to the Basement,27/02/2019,3FSR-A0801,In Service,144.893964,-37.780887
Fibre to the Basement,7/11/2018,3FSR-A0802,In Service,144.898764,-37.793236
Fibre to the Basement,11/12/2018,3FSR-A0803,In Service,144.867674,-37.79683
Fibre to the Basement,6/02/2019,3FSR-A0805,In Service,144.892896,-37.782456
Fibre to the Basement,21/02/2019,3FSR-A0806,In Service,144.893585,-37.799382
Fibre to the Basement,20/09/2019,3FSR-A0808,In Service,144.906224,-37.799898
Fibre to the Basement,26/02/2019,3FSR-A0810,In Service,144.892802,-37.780346
Fibre to the Basement,11/04/2019,3FSR-A0811,In Service,144.894181,-37.784682
Fibre to the Basement,24/05/2019,3FSR-A0816,In Service,144.880405,-37.800464
Fibre to the Basement,24/05/2019,3FSR-A0817,In Service,144.881583,-37.800446
Fibre to the Basement,24/05/2019,3FSR-A0818,In Service,144.878224,-37.799946
Fibre to the Basement,29/05/2019,3FSR-A0820,In Service,144.88512,-37.796328
Fibre to the Basement,24/05/2019,3FSR-A0821,In Service,144.889066,-37.796503
Fibre to the Basement,24/05/2019,3FSR-A0822,In Service,144.889392,-37.795288
Fibre to the Basement,29/04/2019,3FSR-A0823,In Service,144.89003,-37.791024
Fibre to the Basement,27/02/2019,3FSR-A0824,In Service,144.892002,-37.785146
Fibre to the Basement,10/10/2018,3FSR-A0839,In Service,144.86629,-37.797561
Fibre to the Basement,10/10/2018,3FSR-A0841,In Service,144.878192,-37.792861
Fibre to the Basement,27/08/2019,3FSR-A1132,In Service,144.893061,-37.782933
Fibre to the Basement,21/12/2015,3FSR-A1136,In Service,144.894772,-37.80455
Fibre to the Basement,15/11/2016,3FSR-A1140,In Service,144.89728,-37.824684
Fibre to the Basement,13/08/2018,3FSR-A1148,In Service,144.899271,-37.79866
Fibre to the Basement,3/06/2020,3FSR-A1183,In Service,144.892645,-37.783701
Fibre to the Basement,30/09/2020,3FSR-A1209,Proposed,144.886698,-37.799879
Fibre to the Basement,27/03/2020,3FSR-A1233,Proposed,144.886407,-37.791674
Fibre to the Basement,27/03/2020,3FSR-A1234,Proposed,144.885588,-37.793086
Fibre to the Basement,27/03/2020,3FSR-A1235,Proposed,144.888576,-37.792457
Fibre to the Basement,21/02/2020,3FTO-A0159,In Service,144.925099,-37.755238
Fibre to the Basement,21/02/2020,3FTO-A0165,In Service,144.9268,-37.750666
Fibre to the Basement,21/09/2017,3FTO-A0240,In Service,144.927995,-37.785823
Fibre to the Basement,27/04/2017,3FTO-A0241,In Service,144.928156,-37.797621
Fibre to the Basement,27/04/2017,3FTO-A0242,In Service,144.92687,-37.798046
Fibre to the Basement,21/09/2017,3FTO-A0243,In Service,144.927558,-37.797984
Fibre to the Basement,23/11/2017,3FTO-A0244,In Service,144.924329,-37.767889
Fibre to the Basement,29/06/2017,3FTO-A0245,In Service,144.927537,-37.7972
Fibre to the Basement,24/08/2017,3FTO-A0246,In Service,144.938723,-37.784299
Fibre to the Basement,25/05/2017,3FTO-A0247,In Service,144.926275,-37.796234
Fibre to the Basement,25/01/2018,3FTO-A0248,In Service,144.916663,-37.794078
Fibre to the Basement,22/03/2018,3FTO-A0249,In Service,144.916119,-37.793747
Fibre to the Basement,23/11/2017,3FTO-A0250,In Service,144.932708,-37.78868
Fibre to the Basement,24/08/2017,3FTO-A0251,In Service,144.938826,-37.785141
Fibre to the Basement,26/10/2017,3FTO-A0252,In Service,144.938088,-37.784375
Fibre to the Basement,29/06/2017,3FTO-A0253,In Service,144.927053,-37.796827
Fibre to the Basement,30/06/2020,3FTO-A0496,Proposed,144.922353,-37.786282
Fibre to the Basement,12/12/2019,3FTO-A0501,In Service,144.924611,-37.760162
Fibre to the Basement,2/04/2020,3FTO-A0516,In Service,144.921634,-37.764559
Fibre to the Basement,26/03/2020,3FTO-A0517,In Service,144.922917,-37.764505
Fibre to the Basement,26/03/2020,3FTO-A0521,In Service,144.91987,-37.761524
Fibre to the Basement,26/03/2020,3FTO-A0522,In Service,144.924443,-37.760451
Fibre to the Basement,26/03/2020,3FTO-A0523,In Service,144.925382,-37.76048
Fibre to the Basement,2/04/2020,3FTO-A0529,In Service,144.925549,-37.770183
Fibre to the Basement,3/06/2020,3FTO-A0530,In Service,144.922434,-37.76646
Fibre to the Basement,30/04/2020,3FTO-A0531,In Service,144.923511,-37.766422
Fibre to the Basement,10/06/2020,3FTO-A0532,In Service,144.923005,-37.765679
Fibre to the Basement,21/02/2020,3FTO-A0557,In Service,144.92685,-37.796528
Fibre to the Basement,21/02/2020,3FTO-A0559,In Service,144.922323,-37.789912
Fibre to the Basement,21/02/2020,3FTO-A0560,In Service,144.923338,-37.790126
Fibre to the Basement,21/02/2020,3FTO-A0561,In Service,144.931508,-37.794849
Fibre to the Basement,21/02/2020,3FTO-A0562,In Service,144.934733,-37.79558
Fibre to the Basement,21/02/2020,3FTO-A0564,In Service,144.925229,-37.796239
Fibre to the Basement,21/02/2020,3FTO-A0565,In Service,144.925665,-37.796631
Fibre to the Basement,21/02/2020,3FTO-A0566,In Service,144.926431,-37.797068
Fibre to the Basement,21/02/2020,3FTO-A0567,In Service,144.926627,-37.797572
Fibre to the Basement,31/01/2020,3FTO-A0574,In Service,144.937138,-37.786888
Fibre to the Basement,31/01/2020,3FTO-A0575,In Service,144.935956,-37.787493
Fibre to the Basement,31/01/2020,3FTO-A0576,In Service,144.93481,-37.787992
Fibre to the Basement,31/01/2020,3FTO-A0577,In Service,144.93688,-37.78832
Fibre to the Basement,21/02/2020,3FTO-A0583,In Service,144.925984,-37.781305
Fibre to the Basement,21/02/2020,3FTO-A0584,In Service,144.921966,-37.789247
Fibre to the Basement,21/02/2020,3FTO-A0586,In Service,144.921913,-37.788579
Fibre to the Basement,21/02/2020,3FTO-A0587,In Service,144.927015,-37.782646
Fibre to the Basement,21/02/2020,3FTO-A0588,In Service,144.927154,-37.787085
Fibre to the Basement,21/02/2020,3FTO-A0590,In Service,144.904523,-37.786789
Fibre to the Basement,21/02/2020,3FTO-A0591,In Service,144.911969,-37.783214
Fibre to the Basement,21/02/2020,3FTO-A0592,In Service,144.91567,-37.782272
Fibre to the Basement,21/02/2020,3FTO-A0593,In Service,144.926831,-37.785008
Fibre to the Basement,21/02/2020,3FTO-A0594,In Service,144.906289,-37.785344
Fibre to the Basement,21/02/2020,3FTO-A0595,In Service,144.9074,-37.783269
Fibre to the Basement,21/02/2020,3FTO-A0596,In Service,144.921454,-37.78525
Fibre to the Basement,21/02/2020,3FTO-A0597,In Service,144.924032,-37.783364
Fibre to the Basement,8/05/2020,3FTO-A0605,In Service,144.925724,-37.770591
Fibre to the Basement,8/05/2020,3FTO-A0606,In Service,144.92148,-37.772036
Fibre to the Basement,8/05/2020,3FTO-A0607,In Service,144.922175,-37.773295
Fibre to the Basement,21/02/2020,3FTO-A0608,In Service,144.9256,-37.749822
Fibre to the Basement,30/06/2020,3FTO-A0611,Proposed,144.92226,-37.786252
Fibre to the Basement,28/02/2020,3FTO-A0616,In Service,144.924008,-37.789738
Fibre to the Basement,28/02/2020,3FTO-A0617,In Service,144.926552,-37.789599
Fibre to the Basement,20/03/2020,3FTO-A0619,In Service,144.923256,-37.758212
Fibre to the Basement,20/03/2020,3FTO-A0620,In Service,144.923689,-37.758258
Fibre to the Basement,20/03/2020,3FTO-A0621,In Service,144.925265,-37.74631
Fibre to the Basement,20/03/2020,3FTO-A0622,In Service,144.921383,-37.74748
Fibre to the Basement,20/03/2020,3FTO-A0623,In Service,144.918297,-37.754324
Fibre to the Basement,20/03/2020,3FTO-A0624,In Service,144.918336,-37.754097
Fibre to the Basement,20/03/2020,3FTO-A0625,In Service,144.917114,-37.753582
Fibre to the Basement,20/03/2020,3FTO-A0626,In Service,144.917077,-37.753283
Fibre to the Basement,20/03/2020,3FTO-A0627,In Service,144.917412,-37.75257
Fibre to the Basement,20/03/2020,3FTO-A0628,In Service,144.924346,-37.752996
Fibre to the Basement,20/03/2020,3FTO-A0629,In Service,144.921342,-37.747682
Fibre to the Basement,20/03/2020,3FTO-A0630,In Service,144.91859,-37.75579
Fibre to the Basement,21/02/2020,3FTO-A0645,In Service,144.917142,-37.79551
Fibre to the Basement,17/04/2020,3GBR-A0123,In Service,145.102764,-37.702855
Fibre to the Basement,19/06/2020,3GBR-A0196,Proposed,145.106178,-37.705799
Fibre to the Basement,24/04/2020,3GBR-A0215,In Service,145.094305,-37.706961
Fibre to the Basement,29/06/2017,3GEE-A0343,In Service,144.362764,-38.14656
Fibre to the Basement,18/05/2018,3GEE-A0344,In Service,144.361775,-38.148164
Fibre to the Basement,14/06/2019,3GEE-A0354,In Service,144.348339,-38.145385
Fibre to the Basement,31/01/2020,3GEE-A0358,In Service,144.365579,-38.152129
Fibre to the Basement,25/02/2020,3GEE-A0365,In Service,144.363026,-38.153191
Fibre to the Basement,25/10/2019,3GEE-A0366,In Service,144.359129,-38.14373
Fibre to the Basement,25/10/2019,3GEE-A0367,In Service,144.361581,-38.144499
Fibre to the Basement,3/02/2020,3GEE-A0368,In Service,144.362993,-38.151065
Fibre to the Basement,25/10/2019,3GEE-A0369,In Service,144.357911,-38.151656
Fibre to the Basement,29/03/2019,3GEE-A0370,In Service,144.352279,-38.15222
Fibre to the Basement,25/10/2019,3GEE-A0371,In Service,144.355669,-38.147294
Fibre to the Basement,25/10/2019,3GEE-A0372,In Service,144.365014,-38.146765
Fibre to the Basement,25/10/2019,3GEE-A0374,In Service,144.364005,-38.145391
Fibre to the Basement,25/10/2019,3GEE-A0375,In Service,144.363485,-38.145225
